Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal
-155.110301,19.391588,785.3,978733.63,978359.580882614,374.04911738599185,288.43728198599183,306.0907638602111
-155.111125,19.392087,769.4,978737.75,978364.5161114458,373.23388855415396,289.355439354154,305.9578285219201
-155.110789,19.392755,760.6,978740.0,978367.2697149378,372.7302850622218,289.8111942622218,307.32856039336855
-155.113795,19.39392,759.9,978740.38,978367.5515804794,372.8284195206361,289.9856413206361,307.02660886833445
-155.278466,19.399923,1106.0,978682.06,978261.0858281959,420.9741718041478,300.40026380414776,314.6436700264092
-155.054784,19.722567,7.0,978862.0,978618.6561031054,243.3438968945993,242.5807708945993,254.08952634153346
-155.301293,19.437587,1204.0,978656.0,978232.9773161034,423.02268389659,291.76501189659,306.1071535325106
-155.208198,19.36886,999.4,978689.75,978292.2256563761,397.52434362389613,288.5717544238961,305.2458610210292
-155.207374,19.36886,1005.2,978687.69,978290.4358581152,397.2541418847395,287.6692482847395,305.01781856582807
-155.206367,19.368526,1009.9,978686.25,978288.9666543585,397.2833456414519,287.1860674414519,303.77542295597465
-155.205375,19.368526,1016.9,978684.56,978286.8065641802,397.75343581987545,286.89303161987544,304.33168168020495
-155.204536,19.36836,1023.4,978682.31,978284.7914023385,397.51859766151756,285.94957646151755,304.24242048785334
-155.203529,19.36836,1029.4,978680.25,978282.9399078437,397.3100921562873,285.08696295628727,304.15883541142574
-155.202705,19.368192,1041.8,978676.13,978279.1040193735,397.02598062646575,283.4510282264657,304.03448339176657
-155.202034,19.36786,1050.9,978673.19,978276.2772055131,396.91279448685236,282.34577828685235,304.001551623699
-155.20121,19.368192,1049.1,978673.5,978276.8513878839,396.64861211611424,282.2778283161142,303.66743366885635
-155.20037,19.368192,1042.3,978675.38,978278.9497292815,396.430270718527,282.80080931852706,303.3818428933368
-155.199363,19.368192,1031.2,978678.75,978282.3749774483,396.3750225517433,283.9556609517433,303.2236917128613
-155.198372,19.368026,1015.6,978682.31,978287.1794998762,395.1305001238361,284.4118193238361,302.2902660381644
-155.197532,19.36786,1004.9,978685.13,978290.4719868685,394.6580131314695,285.1058249314695,302.719386484483
-155.196708,19.36786,993.8,978688.19,978293.8972952864,394.29270471353084,285.9506163135309,302.55277841368763
-155.196037,19.36786,989.0,978689.63,978295.3785153165,394.251484683482,286.43268268348197,303.50198758494867
-155.201866,19.366693,1050.0,978673.0,978276.4890558905,396.51094410952646,282.04204410952644,303.8392843651834
-155.202202,19.366025,1030.2,978678.56,978282.5612452583,395.9987547417404,283.6884111417404,303.11074976235125
-155.202369,19.365194,1012.2,978683.5,978288.0688408162,395.43115918384865,285.0831395838486,303.07324640435195
-155.202537,19.36436,997.8,978686.94,978292.4654032622,394.47459673776757,285.6964363377676,304.1619648930003
-155.202537,19.363527,983.7,978690.44,978296.7694774562,393.6705225437181,286.4295159437181,303.3224806439042
-155.202705,19.362693,977.4,978691.25,978298.666522958,392.58347704203334,286.02928384203335,302.7485467974633
-155.201042,19.369193,1046.9,978676.94,978277.5867666604,399.3532333394978,285.2222891394978,306.26710820505326
-155.20037,19.369692,1037.7,978679.56,978280.45387204,399.10612796002533,285.9781493600253,305.93027976408564
-155.200203,19.370358,1028.2,978682.06,978283.4229923646,398.637007635436,286.544700035436,305.2603734078085
-155.199699,19.372193,1011.6,978688.13,978288.6490692808,399.4809307191754,289.1983219191754,305.7102213692308
-155.081127,19.402754,712.4,978748.0,978382.7105320458,365.28946795419324,287.62504475419325,305.7951043140435
-155.080135,19.40342,711.1,978748.38,978383.1493979468,365.2306020532269,287.7079022532269,305.928724429586
-155.079296,19.404087,708.4,978749.56,978384.0204013963,365.5395986037329,288.31124740373286,306.8898066828049
-155.078624,19.404087,705.1,978750.44,978385.0388759351,365.4011240648106,288.5325322648106,306.7786080121286
-155.077633,19.404253,696.7,978752.5,978387.6407483032,364.85925169684924,288.90641109684924,306.2414099877099
-155.076961,19.403754,691.2,978753.5,978389.3100060851,364.18999391491525,288.83675231491526,305.61081802244587
-155.076122,19.403754,691.7,978753.5,978389.1556906418,364.3443093581591,288.9365587581591,306.8444645150008
-155.075298,19.403586,690.1,978754.06,978389.6400027892,364.4199972108472,289.1866754108472,306.9670784095708
-155.085795,19.40292,687.6,978755.94,978390.3739311033,365.56606889667455,290.60529209667453,307.1553599713919
-155.08462,19.402754,691.0,978754.5,978389.3152010624,365.18479893764015,289.85336093764016,306.2583138969926
-155.083125,19.402586,699.0,978752.44,978386.8366611177,365.60333888221066,289.3997568822107,305.76172069697134
-155.082302,19.40242,709.1,978749.75,978383.710123767,366.03987623297144,288.7352124329714,306.41213931305316
-155.081462,19.402253,715.1,978747.5,978381.8489161327,365.65108386729844,287.6923120672984,306.1840739557987
-155.082134,19.401921,706.0,978750.38,978384.6386644834,365.7413355165627,288.7746275165627,306.10463604447364
-155.08279,19.401253,697.4,978752.75,978387.255117166,365.4948828340275,289.4657296340275,305.7357432486157
-155.083629,19.400086,687.0,978754.81,978390.3989127529,364.4110872471938,289.5157212471938,306.55430263463955
-155.084133,19.39992,688.7,978754.94,978389.8648564777,365.0751435222337,289.9944469222337,306.8579735574298
-155.085796,19.400086,693.5,978754.0,978388.3928107867,365.607189213275,290.003206213275,306.1827633117289
-155.086635,19.399754,697.0,978753.31,978387.2938389375,366.01616106252186,290.03061506252186,306.2722611515894
-155.087123,19.39942,697.7,978753.38,978387.0589194752,366.3210805248236,290.25922192482363,306.56633766005984
-155.088802,19.398587,703.4,978752.69,978385.2526490298,367.43735097011086,290.75408977011085,307.58543913485994
-155.09995,19.718402,78.9,978842.13,978596.2202076387,245.90979236131534,237.30827216131533,249.36344034300873
-155.09963,19.718069,79.7,978841.81,978595.9541523493,245.85584765078966,237.16711305078965,249.11653480267853
-155.099462,19.717735,78.8,978841.88,978596.2128610346,245.66713896545116,237.07652056545115,249.11933290944236
-155.099126,19.717235,79.1,978842.19,978596.0915967283,246.09840327163693,237.47507947163692,249.47542254815417
-155.09879,19.716901,79.9,978842.06,978595.8254850708,246.23451492923778,237.52397672923777,249.43140806528092
-155.098455,19.716569,82.7,978841.13,978594.942052561,246.1879474390298,237.1721588390298,248.7748430504813
-155.098287,19.716236,84.8,978840.5,978594.2746663336,246.22533366642892,236.98060726642893,248.37485458665424
-155.097951,19.715902,84.9,978840.38,978594.2246583255,246.1553416744573,236.89971347445731,248.43658005920145
-155.097783,19.715568,84.1,978840.63,978594.4524963524,246.17750364763197,237.00908984763197,249.64403017421367
-155.097616,19.715068,82.5,978840.88,978594.9177984354,245.96220156457275,236.96821656457274,249.8291654376587
-155.097463,19.714735,81.1,978841.13,978595.3309254866,245.79907451337203,236.95771471337204,249.89498725768593
-155.097295,19.714403,80.4,978841.31,978595.528007645,245.78199235501233,237.01694515501234,249.83340084094596
-155.097295,19.713903,80.1,978841.44,978595.5919783764,245.8480216235621,237.1156798235621,249.9623479871873
-155.096959,19.713069,79.4,978841.63,978595.7603030186,245.86969698139,237.21366778139,249.06155261104277
-155.096792,19.712736,79.3,978841.75,978595.7720984473,245.9779015526874,237.3327741526874,249.049973866739
-155.096624,19.712236,79.1,978841.69,978595.8051993742,245.88480062573217,237.26147682573216,248.90679796595106
-155.096624,19.711902,78.8,978841.81,978595.8786818723,245.93131812778302,237.340699727783,248.97126814482408
-155.096456,19.711568,78.5,978841.81,978595.9521646843,245.85783531574998,237.29992231574997,249.1098926635339
-155.096288,19.711069,78.9,978841.56,978595.8000933042,245.75990669580642,237.1583864958064,248.93139131032527
-155.095952,19.710235,81.0,978840.94,978595.1040127671,245.83598723285832,237.00552923285832,248.5118610913323
-155.095449,19.718235,66.9,978844.06,978599.9152688088,244.14473119121976,236.85142699121977,247.97862569167623
-155.096288,19.718568,65.7,978844.44,978600.3048138126,244.13518618734088,236.97270358734087,248.27193170520042
-155.098455,19.717735,75.1,978842.94,978597.3551198225,245.58488017739728,237.39762837739727,249.80688598802692
-155.097127,19.718568,66.5,978844.81,978600.0578376639,244.752162336139,237.502465336139,249.13552149389955
-155.095617,19.717569,75.2,978842.0,978597.3147364658,244.68526353419293,236.48710993419292,248.48296675463266
-155.09612,19.718069,83.3,978840.31,978594.8427677795,245.46723222057335,236.38603282057335,249.2277492212401
-155.096792,19.718069,91.2,978837.88,978592.403902745,245.47609725501388,235.5336556550139,249.05333614982777
-155.091955,19.717735,47.3,978848.63,978605.9375603799,242.69243962015025,237.53588822015024,248.9244744517054
-155.092122,19.718069,47.8,978848.44,978605.8023366312,242.63766336871777,237.42660296871776,248.88012327126413
-155.092458,19.718402,48.5,978848.44,978605.6053113617,242.83468863822054,237.54731563822054,249.11473404483206
-155.094121,19.720735,49.4,978848.38,978605.4611478421,242.9188521578908,237.5333629578908,249.22964824025752
-155.092962,19.719068,49.5,978848.56,978605.3347508744,243.2252491256222,237.82885812562222,249.93225225919
-155.093129,19.719568,49.3,978848.81,978605.4251463526,243.38485364743974,238.01026624743974,250.66493443800513
-155.09345,19.719902,49.1,978849.06,978605.5060300548,243.55396994529292,238.20118614529292,250.65156231852222
-155.093618,19.720401,48.4,978849.38,978605.750730633,243.6292693669675,238.3527981669675,250.1822615063234
-155.466784,19.688577,2006.5,978492.94,977999.6963680375,493.24363196245395,274.49901496245394,290.36911545291923
-155.462114,19.686576,1996.3,978493.81,978002.727924489,491.08207551110536,273.4494421111053,289.810126162903
-155.463122,19.686576,1998.9,978493.38,978001.9259806307,491.45401936932467,273.53793916932466,289.6239757328513
-155.463793,19.686576,2000.4,978493.0,978001.4633211747,491.53667882527225,273.4570716252722,289.38232080952037
-155.464785,19.686576,2016.2,978487.88,977996.5899945651,491.29000543488655,271.4879138348865,288.2868014974102
-155.466112,19.684575,2006.0,978491.38,977999.6215464171,491.75845358287916,273.06834558287915,288.89184499412244
-155.465792,19.687575,2036.0,978482.63,977990.540141309,492.08985869097523,270.12921069097524,288.7114668087742
-155.466616,19.686576,2061.1,978475.25,977982.7413084545,492.50869154545944,267.8116917454595,289.157891555144
-155.467287,19.687241,2046.6,978479.94,977987.2516290132,492.6883709867252,269.5721321867252,289.2673074611186
-155.468279,19.687575,2012.4,978490.38,977997.8192327835,492.5607672164915,273.1729440164915,289.009117201388
-155.46895,19.688243,2010.3,978492.25,977998.5051854018,493.74481459823437,274.58592919823434,290.19963451037586
-155.469622,19.688577,2010.4,978492.63,977998.4934584504,494.13654154958203,274.966754349582,290.5293710609788
-155.466448,19.689242,2006.0,978493.75,977999.8886501804,493.8613498195773,275.1712418195773,291.12466373597704
-155.46596,19.690743,2007.6,978494.13,977999.4810656343,494.64893436571583,275.78439756571584,292.0188901676531
-155.465792,19.691575,2010.6,978493.69,977998.6033769106,495.086623089388,275.89503228938804,291.8725394536715
-155.46512,19.693242,2018.0,978492.69,977996.4163683497,496.273631650256,276.27530765025597,292.6532148864861
-155.712459,18.959289,11.6,978850.75,978574.2077363103,276.54226368968375,275.27765488968373,303.1361143570536
-155.713298,18.959622,10.1,978850.19,978574.68929221,275.5007077899063,274.3996259899063,301.30254817059296
-155.713802,18.960288,10.7,978850.56,978574.5409702688,276.01902973128017,274.85253713128014,299.91755361180077
-155.714626,18.960456,13.0,978849.0,978573.8402000145,275.1597999854712,273.7425659854712,298.8426317150858
-155.715465,18.961288,49.5,978837.94,978562.6177174166,275.32228258333635,269.92589158333635,299.007299689477
-155.715633,18.961455,62.2,978833.94,978558.7061639116,275.23383608832955,268.45291648832955,299.4675589631176
-155.715969,18.961621,74.6,978830.19,978554.88719529,275.30280470999423,267.1700619099942,300.19853919863004
-155.715801,18.961955,68.9,978832.44,978556.6654318705,275.7745681294473,268.2632279294473,299.90488989684593
-155.715801,18.962289,61.5,978835.0,978558.9685048226,276.03149517741986,269.32688817741985,299.74189029263175
-155.715969,18.962621,48.8,978838.88,978562.9077224663,275.97227753372863,270.65219913372863,299.63094959694155
-155.715969,18.963454,25.2,978846.44,978570.2398842926,276.2001157073537,273.45286210735367,298.9422631365834
-155.715633,18.962789,48.9,978839.19,978562.8861634727,276.3038365272805,270.9728563272805,298.9961491000231
-155.715129,18.963122,20.2,978848.31,978571.7651288417,276.5448711583158,274.3427075583158,297.10606000062864
-155.714794,18.963454,19.6,978849.0,978571.9687730417,277.0312269582646,274.8944741582646,297.2545978284304
-155.716289,18.964122,25.7,978846.44,978570.122553949,276.31744605093263,273.5156834509326,296.1292463394534
-155.716457,18.964456,26.5,978846.13,978569.8940879293,276.23591207072604,273.34693507072603,295.751459894276
-155.095449,19.718235,66.9,978844.06,978599.9152688088,244.14473119121976,236.85142699121977,247.97862569167623
-155.096288,19.718568,65.7,978844.44,978600.3048138126,244.13518618734088,236.97270358734087,248.27193170520042
-155.099126,19.717235,79.1,978842.19,978596.0915967283,246.09840327163693,237.47507947163692,249.47542254815417
-155.098455,19.717735,75.1,978842.94,978597.3551198225,245.58488017739728,237.39762837739727,249.80688598802692
-155.097127,19.718568,66.5,978844.81,978600.0578376639,244.752162336139,237.502465336139,249.13552149389955
-155.095617,19.717569,75.2,978842.0,978597.3147364658,244.68526353419293,236.48710993419292,248.48296675463266
-155.09612,19.718069,83.3,978840.31,978594.8427677795,245.46723222057335,236.38603282057335,249.2277492212401
-155.096792,19.718069,91.2,978837.88,978592.403902745,245.47609725501388,235.5336556550139,249.05333614982777
-155.091955,19.717735,47.3,978848.63,978605.9375603799,242.69243962015025,237.53588822015024,248.9244744517054
-155.092122,19.718069,47.8,978848.44,978605.8023366312,242.63766336871777,237.42660296871776,248.88012327126413
-155.092458,19.718402,48.5,978848.44,978605.6053113617,242.83468863822054,237.54731563822054,249.11473404483206
-155.094121,19.720735,49.4,978848.38,978605.4611478421,242.9188521578908,237.5333629578908,249.22964824025752
-155.092962,19.719068,49.5,978848.56,978605.3347508744,243.2252491256222,237.82885812562222,249.93225225919
-155.093129,19.719568,49.3,978848.81,978605.4251463526,243.38485364743974,238.01026624743974,250.66493443800513
-155.09345,19.719902,49.1,978849.06,978605.5060300548,243.55396994529292,238.20118614529292,250.65156231852222
-155.093618,19.720401,48.4,978849.38,978605.750730633,243.6292693669675,238.3527981669675,250.1822615063234
-155.106791,19.390254,877.7,978708.19,978330.9898897237,377.2001102762297,281.5150116762297,306.0941878555735
-155.105631,19.390588,866.2,978711.25,978334.5577153135,376.6922846864909,282.2608930864909,305.6451835704793
-155.094631,19.39392,737.6,978743.75,978374.4338644926,369.3161355074262,288.9044587074262,306.5146320350149
-155.106791,19.390254,877.7,978708.25,978330.9898897237,377.26011027628556,281.57501167628556,306.1541878556294
-155.105631,19.390588,866.2,978711.31,978334.5577153135,376.7522846865468,282.3208930865468,305.70518357053516
