longitude,latitude,AB (mGal)
55.30306204184212,-21.209420504979455,255.0
55.30386742541462,-21.21001325897661,255.0
55.30467280898713,-21.21060601297376,255.0
55.30547819255963,-21.211198766970913,255.0
55.30628357613214,-21.211791520968063,255.0
55.30708895970464,-21.212384274965217,255.0
55.30789434327715,-21.212977028962367,255.0
55.30864701563352,-21.21363243606464,255.0
55.309368819831185,-21.21432453338455,255.0
55.31009062402885,-21.21501663070446,255.0
55.31081242822653,-21.21570872802437,255.0
55.311534232424194,-21.216400825344284,255.0
55.31225603662186,-21.217092922664193,255.0
55.31297784081953,-21.217785019984106,255.0
55.313699645017195,-21.218477117304015,255.0
55.31442144921486,-21.21916921462393,255.0
55.315143253412536,-21.21986131194384,255.0
55.3158650576102,-21.22055340926375,255.0
55.31658686180787,-21.221245506583664,255.0
55.31730866600554,-21.221937603903573,255.0
55.318030470203205,-21.222629701223486,255.0
55.3187436856884,-21.22333031498715,255.0
55.31942965921179,-21.224057941488322,255.0
55.32011563273519,-21.224785567989493,255.0
55.32080160625858,-21.225513194490663,255.0
55.32148757978197,-21.226240820991833,255.0
55.32217355330536,-21.226968447493,255.0
55.32285952682876,-21.22769607399417,255.0
55.32354550035215,-21.22842370049534,255.0
55.32423147387554,-21.22915132699651,255.0
55.32491744739893,-21.229878953497682,255.0
55.32560342092232,-21.230606579998852,255.0
55.326289394445716,-21.231334206500023,255.0
55.326975367969105,-21.232061833001193,255.0
55.32760749118105,-21.232835270246962,255.0
55.32821575067909,-21.233629008480285,255.0
55.328824010177144,-21.234422746713605,255.0
55.32943226967519,-21.23521648494693,255.0
55.33004052917324,-21.236010223180248,255.0
55.33064878867128,-21.236803961413568,255.0
55.33125704816933,-21.23759769964689,255.0
55.33186530766738,-21.23839143788021,255.0
55.33247356716542,-21.239185176113534,255.0
55.333081826663474,-21.239978914346853,255.0
55.33335298183296,-21.24093631858816,255.0
55.333600486453385,-21.241905205301286,255.0
55.33384799107381,-21.242874092014407,255.0
55.334095495694235,-21.243842978727532,255.0
55.33434300031467,-21.244811865440656,255.0
55.33459050493509,-21.245780752153777,255.0
55.334448799607,-21.2467656610772,255.0
55.33428176782459,-21.247751612589024,255.0
55.33411473604218,-21.248737564100846,255.0
55.33394770425977,-21.24972351561267,255.0
55.33378067247736,-21.25070946712449,255.0
55.33348814741029,-21.25165998647232,255.0
55.33311486757113,-21.252587705266823,255.0
55.29008793055929,-21.16061841054201,255.0
55.29070289608258,-21.16140696453836,255.0
55.291317861605876,-21.162195518534713,255.0
